"Time (s)";"Peak-Frequency"
9,218907689E2;2,564918230E1
9,220459735E2;2,482183854E1
9,221858045E2;2,482185686E1
9,223316778E2;2,482184709E1
9,224719009E2;2,482189150E1
9,226152013E2;2,482189845E1
9,227551962E2;2,482193911E1
9,229017398E2;2,316710048E1
9,230222870E2;2,399446577E1
9,231682091E2;2,399444676E1
9,233103294E2;2,399443150E1
9,234520352E2;2,316701173E1
9,235936357E2;2,316698951E1
9,237339340E2;2,482179761E1
9,238798676E2;2,482180082E1
9,239993038E2;2,482182690E1
9,241368414E2;2,482189150E1
9,242763304E2;2,482187732E1
9,244155062E2;2,482188133E1
9,245553146E2;2,399446253E1
9,246949689E2;2,399446008E1
9,248438171E2;2,399439854E1
9,249627925E2;2,564912716E1
9,251102668E2;2,564912536E1
9,252522255E2;2,564906593E1
9,253952083E2;2,482163044E1
9,255451491E2;2,482162027E1
9,256880304E2;2,564896864E1
9,258321016E2;2,482156290E1
9,259749578E2;2,482155528E1
9,261152300E2;2,233938928E1
9,262557001E2;2,233941684E1
9,263978429E2;2,233944187E1
9,265408379E2;2,233944729E1
9,266622466E2;1,406559755E1
9,267888602E2;1,406564590E1
9,269324083E2;1,406569107E1
9,270791068E2;1,406573738E1
9,272246306E2;1,406577065E1
9,273691138E2;3,723312292E1
9,274911363E2;7,529401003E1
9,276344539E2;7,529438002E1
9,277768513E2;1,903055188E1
9,279224670E2;1,903062191E1
9,280694453E2;1,903067687E1
9,282110054E2;1,903078136E1
9,283672108E2;2,316801186E1
9,284854279E2;2,316808726E1
9,286120226E2;2,151330815E1
9,287290568E2;2,234082494E1
9,288712517E2;2,151348389E1
9,290149471E2;2,234102116E1
9,291557881E2;2,151365499E1
9,292957819E2;2,316860583E1
9,294370448E2;2,316869347E1
9,295850313E2;2,482375010E1
9,297307042E2;2,234149776E1
9,298745905E2;2,234162742E1
9,300166107E2;2,234167557E1
9,301652849E2;2,234170687E1
9,303061831E2;2,234174792E1
9,304524874E2;2,234181859E1
9,305952673E2;2,399683626E1
9,307354913E2;2,234194777E1
9,308768706E2;7,861062601E1
9,310177801E2;2,316943481E1
9,311607009E2;2,316949424E1
9,313049054E2;7,861065821E1
9,314499750E2;7,861068574E1
9,315923516E2;2,316948625E1
9,317337593E2;2,316945541E1
9,318749855E2;2,316946677E1
9,320169059E2;7,943820901E1
9,321711769E2;7,943794405E1
9,322914169E2;7,943797188E1
9,324389292E2;7,943791751E1
9,325837384E2;7,943791323E1
9,327303740E2;7,943796802E1
9,328729139E2;7,943804526E1
9,330162264E2;7,943810305E1
9,331593797E2;7,943831151E1
9,333073147E2;7,943838385E1
9,334507160E2;7,943840012E1
9,335931891E2;7,943849300E1
9,337338694E2;2,399698877E1
9,338748954E2;2,399699653E1
9,340249578E2;2,399693963E1
9,341429396E2;2,399694778E1
9,342681517E2;2,399694364E1
9,344115592E2;2,399707657E1
9,345524357E2;2,399719864E1
9,346928923E2;2,399725657E1
9,348358078E2;2,399734140E1
9,349799516E2;2,317001306E1
9,351275913E2;2,317017437E1
9,352710418E2;2,317030435E1
9,354126091E2;2,317037215E1
9,355568320E2;8,026911624E1
9,356981704E2;8,026945449E1
9,358467812E2;8,026974647E1
9,359655143E2;2,648084242E1
9,360911525E2;2,648095572E1
9,362318220E2;2,648104163E1
9,363728735E2;2,648108616E1
9,365164531E2;2,648105505E1
9,366583548E2;2,234340272E1
9,368036962E2;2,234339622E1
9,369458139E2;2,317097174E1
9,370905358E2;2,317100271E1
9,372326094E2;2,317098710E1
9,373738541E2;2,317097536E1
9,375154919E2;2,317096050E1
9,376583204E2;2,317096337E1
9,378179715E2;2,317094689E1
9,379570965E2;2,482593854E1
9,381001607E2;2,234331711E1
9,382537504E2;2,399837854E1
9,383964861E2;2,399836328E1
9,385389769E2;2,399833302E1
9,386884816E2;2,399837337E1
9,388025122E2;2,399838759E1
9,389195490E2;2,399840777E1
9,390669024E2;2,399837802E1
9,392097100E2;2,399841411E1
9,393531950E2;2,399842730E1
9,394943982E2;2,317086260E1
9,396337721E2;2,317085636E1
9,397861815E2;2,482591753E1
9,399304951E2;2,399843505E1
9,400721676E2;2,234335395E1
9,402159509E2;2,234331386E1
9,403564577E2;2,234331061E1
9,404951091E2;2,482585666E1
9,406351385E2;2,482582522E1
9,407793454E2;2,482584971E1
9,409218388E2;2,482589439E1
9,410691002E2;2,482595098E1
9,412111323E2;2,482603005E1
9,413526137E2;2,565363419E1
9,414944778E2;2,565369240E1
9,416357582E2;2,565379497E1
9,417833557E2;2,234369868E1
9,419259002E2;2,234377514E1
9,420715287E2;2,234384065E1
9,422131994E2;2,234391518E1
9,423564443E2;2,399911494E1
9,424969595E2;2,317167563E1
9,426392316E2;2,068912160E1
9,427865218E2;2,068917812E1
9,429301634E2;2,068925160E1
9,430736314E2;2,068933489E1
9,432136711E2;2,234455622E1
9,433555910E2;2,234462931E1
9,434938632E2;2,234470855E1
9,436347015E2;2,482756487E1
9,437555520E2;2,482765251E1
9,438901991E2;2,482772623E1
9,440329205E2;2,482772958E1
9,441751603E2;2,482768435E1
9,443164940E2;2,482773266E1
9,444571805E2;2,482775433E1
9,446067390E2;2,482772409E1
9,447494205E2;2,151732620E1
9,448928275E2;2,565523456E1
9,450343305E2;2,068973529E1
9,451739748E2;2,565529526E1
9,453144503E2;8,524186328E1
9,454552597E2;8,524199420E1
9,456127464E2;1,903461606E1
9,457328657E2;1,986217938E1
9,458760762E2;2,565534172E1
9,460162543E2;1,986222380E1
9,461572508E2;2,482777172E1
9,463048018E2;2,482776249E1
9,464515296E2;2,482779314E1
9,465739207E2;2,482776691E1
9,467150349E2;2,482773453E1
9,468562997E2;2,482771767E1
9,469950522E2;2,482772289E1
9,471351094E2;2,482774497E1
9,472767781E2;2,482777454E1
9,474257739E2;2,482786110E1
9,475651874E2;2,482794875E1
9,477129572E2;8,110485025E1
9,478556944E2;2,317282547E1
9,479966841E2;8,027740290E1
9,481359408E2;8,027740679E1
9,482770455E2;8,027735877E1
9,484228024E2;8,027728219E1
9,485656594E2;8,027721513E1
9,487113075E2;7,944967107E1
9,488535870E2;7,944954690E1
9,489937722E2;7,944931740E1
9,491360069E2;7,944932081E1
9,492745048E2;2,482796119E1
9,494250089E2;7,862181482E1
9,495666585E2;2,482795062E1
9,497182481E2;2,400045743E1
9,498639798E2;2,400046687E1
9,500092663E2;2,400048110E1
9,501520761E2;2,400049856E1
9,502966068E2;2,400050787E1
9,504393371E2;2,400049558E1
9,505871033E2;2,400049597E1
9,507269382E2;2,317292801E1
9,508713871E2;2,482811935E1
9,510129661E2;2,482817475E1
9,511555761E2;2,482818452E1
9,512927659E2;2,565575168E1
9,514124163E2;2,565576467E1
9,515523825E2;2,400063037E1
9,516946147E2;2,400067796E1
9,518344587E2;2,565592147E1
9,519756905E2;2,565592202E1
9,521180788E2;2,565586229E1
9,522585099E2;2,400054176E1
9,523977073E2;2,400048562E1
9,525379664E2;2,400044527E1
9,526862104E2;7,613925047E1
9,528308635E2;7,613927754E1
9,529775446E2;7,613928452E1
9,531177022E2;7,613927631E1
9,532560342E2;7,613927754E1
9,533972615E2;2,482801137E1
9,535381084E2;2,482801204E1
9,536840085E2;2,482798943E1
9,538309984E2;2,482804576E1
9,539775852E2;2,482803077E1
9,541172879E2;2,482806168E1
9,542586617E2;2,482813059E1
9,544052097E2;2,482805392E1
9,545520603E2;2,482794019E1
9,546963858E2;2,482788038E1
9,548364403E2;2,482786472E1
9,549781848E2;2,482779407E1
9,551179253E2;2,482768368E1
9,552664184E2;2,482752513E1
9,554103607E2;2,482745435E1
9,555534177E2;2,399974074E1
9,556840342E2;2,399964813E1
9,558281672E2;2,565467793E1
9,559818241E2;2,565452060E1
9,561213790E2;2,234414656E1
9,562666074E2;2,234406757E1
9,564181209E2;2,234397678E1
9,565629331E2;2,234390200E1
9,567078808E2;2,317136477E1
9,568510317E2;2,234369429E1
9,569692946E2;2,234362759E1
9,570930462E2;2,234348864E1
9,572317717E2;2,648101374E1
9,573710363E2;2,317072557E1
9,575101239E2;2,151556650E1
9,576508638E2;2,151545647E1
9,578036063E2;2,151534215E1
9,579417658E2;2,565281754E1
9,580878443E2;2,565269603E1
9,582293405E2;2,565261696E1
9,583705329E2;2,234254890E1
9,585097654E2;2,068746769E1
9,586551859E2;2,565240256E1
9,587920314E2;2,399733656E1
9,589316753E2;2,565220102E1
9,590626562E2;2,565215320E1
9,592129724E2;2,316958775E1
9,593543630E2;2,316943668E1
9,594943844E2;2,316936015E1
9,596408221E2;2,316928049E1
9,597594330E2;2,316920871E1
9,599071066E2;2,316914166E1
9,600501073E2;2,316903405E1
9,601924641E2;2,316893317E1
9,603358312E2;2,316883542E1
9,604789421E2;2,316872818E1
9,606029491E2;2,316860958E1
9,607476707E2;2,565082073E1
9,608903706E2;2,482330575E1
9,610345398E2;2,482317841E1
9,611754934E2;2,482302928E1
9,613157649E2;2,482295398E1
9,614655073E2;2,482286383E1
9,615832867E2;2,482283628E1
9,617094428E2;1,323883988E1
9,618539666E2;1,323885350E1
9,619939415E2;1,241143573E1
9,621367999E2;2,399541305E1
9,622847257E2;1,241142289E1
9,623996909E2;1,241139640E1
9,625475176E2;1,241139246E1
9,626913807E2;1,241137815E1
9,628354616E2;1,158395893E1
9,629749965E2;2,482277395E1
9,631146710E2;2,565022089E1
9,632606478E2;2,482283240E1
9,634022216E2;2,565022670E1
9,635508605E2;2,565021647E1
9,636939436E2;2,565020348E1
9,638343526E2;2,565011489E1
9,639765022E2;2,565005878E1
9,641165017E2;2,565013396E1
9,642584249E2;2,399537659E1
9,644000161E2;2,399542443E1
9,645471230E2;2,482286998E1
9,646905741E2;2,399550291E1
9,648320093E2;2,399566052E1
9,649723389E2;2,399576305E1
9,651152182E2;2,399584981E1
9,652672035E2;2,647826842E1
9,653846716E2;2,647834032E1
9,655304075E2;2,482360563E1
9,656725079E2;2,482376815E1
9,658160621E2;2,482383410E1
9,659583318E2;2,482393963E1
9,661125677E2;2,482402350E1
9,662333174E2;2,482410523E1
9,663744824E2;2,482419914E1
9,665216226E2;2,482427619E1
9,666650190E2;2,482435243E1
9,668092910E2;2,482442641E1
9,669521028E2;2,978950640E1
9,671026808E2;2,647966527E1
9,672446880E2;2,565229101E1
9,673892727E2;2,565242786E1
9,675347147E2;2,565260494E1
9,676758832E2;2,482522208E1
9,678171452E2;2,482531265E1
9,679563985E2;2,482541753E1
9,681058303E2;2,482554449E1
9,682461659E2;2,482562850E1
9,683907530E2;2,482570462E1
9,685318421E2;2,482581740E1
9,686734107E2;2,399838275E1
9,688155078E2;2,399849152E1
9,689558678E2;2,399859265E1
9,691074280E2;2,399871991E1
9,692259593E2;1,572333636E1
9,693621776E2;2,482639696E1
9,695094087E2;2,482649075E1
9,696513825E2;1,158574801E1
9,697935451E2;1,158579159E1
9,699348924E2;1,158584809E1
9,700758774E2;2,399937640E1
9,702155110E2;2,399949862E1
9,703550083E2;2,399963468E1
9,704969594E2;2,399973324E1
9,706445954E2;2,399985145E1
9,707922112E2;2,399997109E1
9,709397740E2;2,399997032E1
9,710592585E2;2,399998946E1
9,711902843E2;2,565517635E1
9,713085334E2;2,482761558E1
9,714439097E2;2,482760527E1
9,715880596E2;2,482759872E1
9,717352698E2;2,482760634E1
9,718747736E2;2,482763913E1
9,720152051E2;2,482765880E1
9,721627729E2;2,482757396E1
9,723035683E2;2,482749850E1
9,724529809E2;2,399979661E1
9,725710385E2;2,399967632E1
9,727128693E2;2,399959484E1
9,728633545E2;2,482702900E1
9,730049800E2;2,399936269E1
9,731466876E2;2,399929595E1
9,732896050E2;2,234402422E1
9,734323913E2;2,565416763E1
9,735773230E2;2,317145368E1
9,737274200E2;2,317137451E1
9,738411915E2;2,317129821E1
9,739784354E2;2,317120269E1
9,741247671E2;2,317112739E1
9,742680497E2;2,317106434E1
9,744240128E2;2,482600698E1
9,745703867E2;1,572305048E1
9,747314376E2;1,572296185E1
9,748488411E2;2,317064167E1
9,749912215E2;2,317054765E1
9,751328961E2;2,317041592E1
9,752744677E2;2,317029530E1
9,754148188E2;2,317019292E1
9,755565122E2;2,317009516E1
9,756976261E2;2,317001587E1
9,758366087E2;2,399738544E1
9,759765773E2;2,234228174E1
9,761163535E2;2,482464405E1
9,762564484E2;2,482455055E1
9,764069770E2;2,316945878E1
9,765473923E2;1,985947146E1
9,766904063E2;1,985936102E1
9,768320847E2;1,985930484E1
9,769757617E2;2,399657545E1
9,771170575E2;2,647876136E1
9,772674912E2;2,316877063E1
9,773884437E2;2,316866451E1
9,775312082E2;2,316856376E1
9,776730431E2;1,572142672E1
9,778148976E2;1,572132939E1
9,779575400E2;2,316818788E1
9,781032118E2;2,647776807E1
9,782529971E2;2,647767305E1
9,783771680E2;2,647762483E1
9,785263297E2;2,647752282E1
9,786666103E2;2,399522442E1
9,788109150E2;2,399512913E1
9,789557397E2;2,399508789E1
9,790939631E2;2,399501910E1
9,792398570E2;2,399488361E1
9,793818799E2;2,399479053E1
9,795297699E2;2,399467236E1
9,796679854E2;2,399452485E1
9,798109268E2;2,399443991E1
9,799554848E2;2,233953287E1
9,800965813E2;2,482160650E1
9,802500775E2;2,399410365E1
9,803688195E2;2,399404160E1
9,805101232E2;2,399395912E1
9,806520236E2;2,399387871E1
9,807943350E2;2,399380024E1
9,809345757E2;2,151162409E1
9,810794110E2;1,737471414E1
9,812240386E2;3,474931352E1
9,813701367E2;3,474920699E1
9,815129820E2;3,557640326E1
9,816534538E2;3,557631816E1
9,817955070E2;2,233860779E1
9,819375808E2;2,399333744E1
9,820815226E2;2,399333486E1
9,822233096E2;2,399337299E1
9,823705960E2;2,399338036E1
9,825119693E2;2,399338863E1
9,826527380E2;2,399335321E1
9,827966252E2;2,399333305E1
9,829420851E2;2,316601580E1
9,830598746E2;2,316599883E1
9,831880160E2;2,316596138E1
9,833353001E2;2,316593442E1
9,834761842E2;2,316590971E1
9,836163564E2;2,316593505E1
9,837595691E2;2,068385509E1
9,839063851E2;2,813001792E1
9,840520735E2;2,068383235E1
9,841950816E2;2,399324476E1
9,843364496E2;2,151118403E1
9,844778476E2;2,151114369E1
9,846225241E2;2,151109629E1
9,847400480E2;2,151110638E1
9,848704373E2;2,151109096E1
9,850127442E2;2,316577853E1
9,851548427E2;2,316579613E1
9,852968369E2;2,151107775E1
9,854446315E2;2,151110012E1
9,855880807E2;2,151111855E1
9,857320832E2;2,151115888E1
9,858730376E2;2,151117893E1
9,860168114E2;2,151127269E1
9,861580993E2;2,151132739E1
9,863053020E2;2,151133435E1
9,864498456E2;2,399340440E1
9,865920837E2;2,399335619E1
9,867321443E2;2,399338863E1
9,868727243E2;2,399340066E1
9,870155910E2;2,399345844E1
9,871625695E2;2,399343646E1
9,873110800E2;2,399346400E1
9,874292184E2;2,399351558E1
9,875744741E2;2,399350679E1
9,877157316E2;2,399354079E1
9,878574880E2;2,482085719E1
9,880054769E2;2,482080637E1
9,881528301E2;2,482080637E1
9,882744485E2;2,564814544E1
9,884135852E2;2,564813204E1
9,885574817E2;2,564811836E1
9,887047543E2;2,564808478E1
9,888507509E2;2,564809238E1
9,889963637E2;2,564811725E1
9,891422038E2;1,307229136E2
9,892846619E2;1,307232389E2
9,894292312E2;1,307231312E2
9,895715776E2;2,316611915E1
9,897144335E2;2,316608370E1
9,898537517E2;2,316616121E1
9,900027122E2;2,316616084E1
9,901465702E2;2,233879578E1
9,902894374E2;1,340330173E2
9,904333481E2;2,316621026E1
9,905750043E2;2,316619092E1
9,907157950E2;2,316613188E1
9,908552665E2;2,316612015E1
9,910056608E2;2,233874752E1
9,911472272E2;2,399349399E1
9,912918947E2;2,399345030E1
9,914336076E2;2,399349541E1
9,915755064E2;2,399347977E1
9,917144002E2;2,399350123E1
9,918554272E2;2,482086160E1
9,919977546E2;2,482086602E1
9,921429476E2;2,316618568E1
9,922911422E2;2,482094705E1
9,924327291E2;1,654732505E1
9,925845526E2;2,316627704E1
9,927298739E2;2,316628253E1
9,928848039E2;2,316633863E1
9,930267602E2;2,316636596E1
9,931711583E2;2,316639966E1
9,933124354E2;2,316642350E1
9,934558819E2;2,316643848E1
9,935963501E2;2,316643985E1
9,937338217E2;2,316646781E1
9,938539515E2;2,233908157E1
9,939938230E2;2,316647980E1
9,941368375E2;2,233911996E1
9,942751111E2;2,482127797E1
9,944169667E2;2,647607505E1
9,945575169E2;2,647612113E1
9,947115530E2;2,647610330E1
9,948316584E2;2,233921156E1
9,949731241E2;2,233924887E1
9,951160795E2;2,647614781E1
9,952548493E2;2,647613411E1
9,953964175E2;2,316660287E1
9,955406190E2;2,316658701E1
9,956862651E2;2,316656243E1
9,958307628E2;2,316654333E1
9,959732808E2;2,316650963E1
9,961154725E2;2,316648354E1
9,962552510E2;2,482119545E1
9,963950693E2;2,482122207E1
9,965456152E2;2,399382835E1
9,966646098E2;2,399377573E1
9,968000127E2;2,233906219E1
9,969490875E2;1,489272113E1
9,970954274E2;1,489271230E1
9,972361075E2;1,489270981E1
9,973791009E2;1,489268478E1
9,975261498E2;1,489267691E1
9,976693374E2;1,489270034E1
9,978123939E2;2,316639679E1
9,979555220E2;2,316633988E1
9,980958554E2;2,316630792E1
9,982358249E2;2,316626773E1
9,983596646E2;2,316625812E1
9,985021927E2;2,316625063E1
9,986501456E2;2,316622180E1
9,987948097E2;2,316619234E1
9,989360284E2;2,316615140E1
9,990761215E2;2,316616975E1
9,992173893E2;2,316614729E1
9,993361495E2;2,316614379E1
9,994626714E2;2,316611658E1
9,996093624E2;1,737458519E1
9,997565114E2;2,482087717E1
9,999050745E2;1,737463649E1
1,000053189E3;1,654727704E1
1,000171734E3;2,399359566E1
1,000313444E3;2,399363095E1
1,000456169E3;2,399364142E1
1,000595696E3;2,399369649E1
1,000735529E3;2,399373023E1
1,000875913E3;2,399374173E1
1,001030117E3;2,399371174E1
1,001148000E3;2,399369700E1
1,001292751E3;2,399365667E1
1,001435873E3;2,399361401E1
1,001575648E3;2,399355261E1
1,001715816E3;2,399351227E1
1,001862199E3;2,399349676E1
1,002006101E3;2,399348952E1
1,002150159E3;2,399341093E1
1,002291611E3;2,482076872E1
1,002437537E3;2,316606778E1
1,002586399E3;2,482070273E1
1,002734709E3;2,482069551E1
1,002869045E3;2,482067157E1
1,003012731E3;2,482062330E1
1,003155976E3;2,482061073E1
1,003296980E3;2,482060672E1
1,003444545E3;2,482060177E1
1,003571681E3;2,316588075E1
1,003727456E3;2,316584144E1
1,003868314E3;2,316584444E1
1,004011566E3;2,316584618E1
1,004153593E3;2,399311342E1
1,004296024E3;2,399314651E1
1,004436209E3;2,399317961E1
1,004579160E3;2,482050722E1
1,004717846E3;2,482048502E1
1,004864403E3;2,482045948E1
1,005010683E3;2,482038861E1
1,005134724E3;2,482039784E1
1,005266149E3;2,399299566E1
1,005410776E3;2,399298712E1
1,005564439E3;2,399298777E1
1,005709940E3;2,399301530E1
1,005852065E3;2,233832652E1
1,005996416E3;2,316562365E1
1,006136529E3;2,316557684E1
1,006278303E3;2,399291344E1
1,006429378E3;2,233817428E1
1,006547346E3;2,564748285E1
1,006691138E3;2,564741169E1
1,006831719E3;2,564738765E1
1,006973729E3;2,399272317E1
1,007116434E3;2,399272717E1
1,007260071E3;2,399267909E1
1,007402348E3;2,399262596E1
1,007551078E3;2,564727973E1
1,007693544E3;2,233794694E1
1,007833659E3;2,233797257E1
1,007976830E3;2,316537166E1
1,008126112E3;2,316541946E1
1,008279349E3;2,316540835E1
1,008422724E3;2,316542907E1
1,008568856E3;2,316546264E1
1,008712737E3;2,316548436E1
1,008854328E3;2,233818643E1
1,008995543E3;2,233821110E1
1,009139558E3;2,233818270E1
1,009282294E3;2,399286239E1
1,009429501E3;2,399282619E1
1,009572074E3;2,482008880E1
1,009712868E3;2,482003144E1
1,009854456E3;2,482003291E1
1,009994302E3;2,481999105E1
1,010137488E3;2,482001405E1
1,010276466E3;2,564729010E1
1,010423900E3;2,564727365E1
1,010574150E3;2,399261898E1
1,010720999E3;2,399259584E1
1,010869942E3;2,399259882E1
1,011022583E3;2,399262092E1
1,011142581E3;2,399265802E1
1,011290250E3;2,399270908E1
1,011433513E3;2,399270947E1
1,011575353E3;2,316534907E1
1,011715043E3;2,399269951E1
1,011857412E3;2,399275316E1
1,012003884E3;2,399274579E1
1,012122996E3;2,399274514E1
1,012246581E3;2,399277642E1
1,012391878E3;2,399272097E1
1,012532902E3;2,564734012E1
1,012673932E3;2,564733901E1
1,012818660E3;2,399266241E1
1,012964471E3;2,399268323E1
1,013108587E3;2,647468708E1
1,013251092E3;2,647469749E1
1,013391867E3;2,647468808E1
1,013533196E3;2,316533921E1
1,013676655E3;2,316533522E1
1,013834365E3;2,316531662E1
1,013972191E3;2,316528454E1
1,014114938E3;2,316524586E1
1,014255707E3;2,316522589E1
1,014396167E3;2,316520492E1
1,014537405E3;2,316522614E1
1,014689716E3;1,406461196E1
1,014812955E3;1,406460613E1
1,014952901E3;1,406459416E1
1,015093565E3;1,406456097E1
1,015236109E3;1,406453953E1
1,015376721E3;2,564705244E1
1,015523559E3;2,564706086E1
1,015677022E3;2,564710259E1
1,015820194E3;2,564716270E1
1,015968455E3;2,564720484E1
1,016117793E3;2,564724090E1
1,016264132E3;2,399259765E1
1,016411724E3;2,399259933E1
1,016555781E3;2,399259455E1
1,016689405E3;2,399256185E1
1,016830582E3;2,399258059E1
1,016971834E3;2,399256753E1
1,017112144E3;2,399252281E1
1,017255030E3;2,399253832E1
1,017394518E3;2,399253741E1
1,017546819E3;2,399251997E1
1,017688437E3;2,399246955E1
1,017834889E3;2,481975290E1
1,017975908E3;2,481977162E1
1,018116520E3;2,481977831E1
1,018257246E3;2,481972134E1
1,018398106E3;2,481968578E1
1,018520591E3;2,481963028E1
1,018667763E3;2,564690639E1
1,018812911E3;2,316496580E1
1,018954684E3;2,564690348E1
1,019096001E3;2,564690182E1
1,019237458E3;2,316495007E1
1,019394565E3;2,316497328E1
1,019534614E3;2,316495195E1
1,019675942E3;2,316496105E1
1,019816216E3;1,654640182E1
1,019957940E3;1,654645077E1
1,020103729E3;1,654643481E1
1,020253643E3;2,399235477E1
1,020373436E3;2,399234417E1
1,020516729E3;2,399233073E1
1,020662678E3;2,399234198E1
1,020811230E3;2,399231806E1
1,020953082E3;2,399233525E1
1,021095430E3;2,399230927E1
1,021243701E3;2,399228950E1
1,021386193E3;2,316491313E1
1,021531810E3;2,399218402E1
1,021656880E3;2,399215274E1
1,021785870E3;2,399207971E1
1,021930214E3;2,564671502E1
1,022072975E3;2,564674970E1
1,022196484E3;2,564679225E1
1,022335962E3;2,647412439E1
1,022483109E3;2,564681713E1
1,022629846E3;2,316480481E1
1,022773486E3;2,316476474E1
1,022916233E3;2,316477074E1
1,023062746E3;2,316477723E1
1,023181870E3;2,316479033E1
1,023313235E3;2,316482253E1
1,023431551E3;2,316484374E1
1,023572938E3;2,481947250E1
1,023715132E3;2,481954925E1
1,023859821E3;2,481960046E1
1,024003449E3;2,481961958E1
1,024149851E3;2,481963576E1
1,024292960E3;2,481965716E1
1,024435943E3;2,564704179E1
1,024575555E3;2,564706542E1
1,024716382E3;2,564705396E1
1,024867106E3;2,399241009E1
1,025007011E3;2,399241746E1
1,025151516E3;2,481974889E1
1,025292412E3;2,481973404E1
1,025435364E3;2,481970851E1
1,025575294E3;2,481971573E1
1,025715322E3;2,481975490E1
1,025855011E3;2,399247498E1
1,025995436E3;2,399249954E1
1,026135879E3;2,399254633E1
1,026276547E3;2,399257503E1
1,026415799E3;2,399262958E1
1,026555910E3;1,571931649E1
1,026708815E3;2,399269822E1
1,026850636E3;2,399273959E1
1,026992855E3;2,399276233E1
1,027135033E3;2,233811470E1
1,027271899E3;3,226613457E1
1,027412374E3;3,309352181E1
1,027565018E3;3,309355533E1
1,027681075E3;3,309353358E1
1,027829112E3;3,392089019E1
1,027968688E3;3,392087191E1
1,028112383E3;3,392087959E1
1,028252525E3;3,392091249E1
1,028394763E3;3,474831696E1
1,028553164E3;3,474842986E1
1,028671399E3;3,474852439E1
1,028821677E3;3,474866593E1
1,028968263E3;3,557613434E1
1,029103456E3;3,557623765E1
1,029250994E3;3,557639579E1
1,029377978E3;3,557647610E1
1,029514982E3;3,557658631E1
1,029656110E3;3,557659532E1
1,029797616E3;3,557666739E1
1,029943306E3;2,482100001E1
1,030089831E3;2,482108921E1
1,030232124E3;2,482114485E1
1,030391019E3;2,399383760E1
1,030509261E3;2,399389319E1
1,030650768E3;2,399391491E1
1,030794488E3;2,399403785E1
1,030935915E3;2,399411606E1
1,031076956E3;2,399421574E1
1,031226189E3;1,572039491E1
1,031341148E3;2,316694495E1
1,031488120E3;1,489307752E1
1,031630155E3;2,482185284E1
1,031773310E3;2,482193764E1
1,031915089E3;2,482201333E1
1,032058314E3;2,482209171E1
1,032219970E3;2,482216299E1
1,032361168E3;2,068517784E1
1,032509779E3;2,234005394E1
1,032645054E3;2,234011232E1
1,032786097E3;2,234016793E1
1,032930244E3;2,234022740E1
1,033073677E3;2,234026580E1
1,033193872E3;2,234030371E1
1,033334393E3;2,234032731E1
1,033475833E3;2,234036318E1
1,033616540E3;2,234038569E1
1,033763335E3;2,234043107E1
1,033908877E3;2,234050823E1
1,034065759E3;2,234054603E1
1,034184841E3;2,482286583E1
1,034319452E3;2,482294475E1
1,034463985E3;2,647793171E1
1,034610234E3;2,565060512E1
1,034752785E3;2,565069344E1
1,034894768E3;2,565080912E1
1,035035892E3;2,565086759E1
1,035176645E3;1,820387741E1
1,035317620E3;1,820390449E1
1,035455437E3;1,820393352E1
1,035596818E3;1,820398933E1
1,035736934E3;1,820400993E1
1,035888742E3;2,316883929E1
1,036025396E3;2,316893717E1
1,036169835E3;2,316898910E1
1,036311569E3;2,151414431E1
1,036454705E3;2,151418477E1
1,036593734E3;2,151424146E1
1,036736477E3;2,234174732E1
1,036873909E3;2,234179788E1
1,037017431E3;2,234183822E1
1,037139423E3;2,234183460E1
1,037283095E3;2,234189552E1
1,037428810E3;2,234190551E1
1,037571196E3;2,647942569E1
1,037717367E3;2,482449476E1
1,037838849E3;2,647952272E1
1,037987609E3;2,647954484E1
1,038131170E3;2,647956482E1
1,038249266E3;2,647952286E1
1,038378074E3;2,647951887E1
1,038526754E3;2,647949290E1
1,038642360E3;2,316954280E1
1,038787742E3;2,316958076E1
1,038930822E3;2,316953144E1
1,039072671E3;2,316945990E1
1,039217046E3;2,316934729E1
1,039362888E3;2,482423004E1
1,039520521E3;2,482413132E1
1,039663026E3;2,482401401E1
1,039807262E3;2,482402738E1
1,039950139E3;2,316905689E1
1,040092000E3;2,316896563E1
1,040235795E3;2,316888323E1
1,040383704E3;2,316879072E1
1,040528487E3;2,316866176E1
1,040671029E3;2,316858124E1
1,040813827E3;2,234104668E1
1,040957032E3;2,234100298E1
1,041097408E3;1,257713792E2
1,041236852E3;1,265985640E2
1,041388952E3;1,282527754E2
1,041529277E3;1,290797321E2
1,041673385E3;1,299066742E2
1,041813598E3;2,316793396E1
1,041957566E3;2,316790300E1
1,042103644E3;2,316789626E1
1,042257363E3;2,316785619E1
1,042391107E3;2,316782086E1
1,042532295E3;2,316777205E1
1,042672469E3;2,316771588E1
1,042813510E3;2,316771351E1
1,042954899E3;2,234024533E1
1,043096194E3;2,234016480E1
1,043246962E3;2,234007886E1
1,043365294E3;2,316739694E1
1,043501256E3;2,233992647E1
1,043644618E3;2,316721769E1
1,043789285E3;2,399452110E1
1,043932086E3;2,399440138E1
1,044075553E3;2,399434282E1
1,044198620E3;2,233947738E1
1,044347330E3;2,316681201E1
1,044477848E3;2,316672863E1
1,044616567E3;2,316666347E1
1,044755963E3;2,316659545E1
1,044896597E3;2,316652505E1
1,045041482E3;2,316642719E1
1,045184728E3;2,316631798E1
